CLT$December$2008$201$14$2422$10153$7510$Charlotte, NC: Charlotte Douglas International
DCA$December$2008$247$13$1710$6935$4964$Washington, DC: Ronald Reagan Washington National
DEN$December$2008$419$14$6338$19813$13039$Denver, CO: Denver International
DFW$December$2008$504$15$5159$21924$16170$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$December$2008$478$16$3575$12409$8339$Detroit, MI: Detroit Metro Wayne County
EWR$December$2008$639$14$4335$10453$5448$Newark, NJ: Newark Liberty International
FLL$December$2008$57$11$1959$5714$3693$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$December$2008$175$13$1494$5845$4168$Washington, DC: Washington Dulles International
IAH$December$2008$339$12$4271$14993$10340$Houston, TX: George Bush Intercontinental/Houston
JFK$December$2008$358$9$3238$9419$5804$New York, NY: John F. Kennedy International
LAS$December$2008$387$14$4357$13064$8186$Las Vegas, NV: McCarran International
LAX$December$2008$345$14$5013$16177$10770$Los Angeles, CA: Los Angeles International
LGA$December$2008$474$15$2818$8779$5462$New York, NY: LaGuardia
MCO$December$2008$128$14$3015$10654$7499$Orlando, FL: Orlando International
MDW$December$2008$220$5$1912$6580$4293$Chicago, IL: Chicago Midway International
MIA$December$2008$65$12$1702$5340$3566$Miami, FL: Miami International
MSP$December$2008$347$14$3280$9799$6105$Minneapolis, MN: Minneapolis-St Paul International
ORD$December$2008$1947$15$9506$26388$14812$Chicago, IL: Chicago O'Hare International
PDX$December$2008$306$12$1483$4510$2679$Portland, OR: Portland International
PHL$December$2008$260$15$2669$8103$5132$Philadelphia, PA: Philadelphia International
PHX$December$2008$287$15$4663$15638$10669$Phoenix, AZ: Phoenix Sky Harbor International
SAN$December$2008$201$15$2265$7085$4509$San Diego, CA: San Diego International
SEA$December$2008$415$12$3131$8348$4761$Seattle, WA: Seattle/Tacoma International
SFO$December$2008$355$14$4277$11210$6527$San Francisco, CA: San Francisco International
SLC$December$2008$246$12$3216$10859$7318$Salt Lake City, UT: Salt Lake City International
TPA$December$2008$72$12$1748$6332$4502$Tampa, FL: Tampa International
ATL$January$2009$675$15$8463$33320$24142$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$January$2009$466$14$1916$8985$6592$Boston, MA: Logan International
BWI$January$2009$127$14$1436$8036$6462$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$January$2009$152$14$2127$9895$7591$Charlotte, NC: Charlotte Douglas International
DCA$January$2009$258$13$1482$6927$5180$Washington, DC: Ronald Reagan Washington National
DEN$January$2009$266$14$3863$19447$15303$Denver, CO: Denver International
DFW$January$2009$721$15$3664$21901$17482$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$January$2009$266$16$2518$11823$9025$Detroit, MI: Detroit Metro Wayne County
EWR$January$2009$439$14$3425$10159$6277$Newark, NJ: Newark Liberty International
FLL$January$2009$40$11$1358$5611$4207$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$January$2009$120$13$980$5556$4448$Washington, DC: Washington Dulles International
IAH$January$2009$90$12$1918$14267$12246$Houston, TX: George Bush Intercontinental/Houston
JFK$January$2009$251$9$2309$9177$6601$New York, NY: John F. Kennedy International
LAS$January$2009$123$14$2231$12963$10602$Las Vegas, NV: McCarran International
LAX$January$2009$257$14$2459$15850$13116$Los Angeles, CA: Los Angeles International
LGA$January$2009$575$15$2223$8679$5851$New York, NY: LaGuardia
MCO$January$2009$98$13$2146$10313$8057$Orlando, FL: Orlando International
MDW$January$2009$151$6$1072$6341$5095$Chicago, IL: Chicago Midway International
MIA$January$2009$53$12$1398$5439$3977$Miami, FL: Miami International
MSP$January$2009$169$14$2011$9475$7270$Minneapolis, MN: Minneapolis-St Paul International
ORD$January$2009$1255$15$6255$25985$18439$Chicago, IL: Chicago O'Hare International
PDX$January$2009$67$12$845$4255$3316$Portland, OR: Portland International
PHL$January$2009$228$15$1875$7814$5693$Philadelphia, PA: Philadelphia International
PHX$January$2009$186$15$2358$15508$12950$Phoenix, AZ: Phoenix Sky Harbor International
SAN$January$2009$94$15$1127$6919$5665$San Diego, CA: San Diego International
SEA$January$2009$117$12$2056$7903$5649$Seattle, WA: Seattle/Tacoma International
SFO$January$2009$209$14$2669$10948$8051$San Francisco, CA: San Francisco International
SLC$January$2009$218$12$1840$11051$8939$Salt Lake City, UT: Salt Lake City International
TPA$January$2009$46$13$1192$5965$4723$Tampa, FL: Tampa International
ATL$Febuary$2009$320$15$5636$30762$24755$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$Febuary$2009$179$14$1282$8433$6967$Boston, MA: Logan International
BWI$Febuary$2009$56$14$759$7315$6498$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$Febuary$2009$69$13$1367$8948$7507$Charlotte, NC: Charlotte Douglas International
DCA$Febuary$2009$130$13$924$6424$5366$Washington, DC: Ronald Reagan Washington National
DEN$Febuary$2009$152$13$2528$17977$15292$Denver, CO: Denver International
DFW$Febuary$2009$323$15$2181$19756$17226$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$Febuary$2009$146$15$1521$11163$9477$Detroit, MI: Detroit Metro Wayne County
EWR$Febuary$2009$350$14$3768$9476$5342$Newark, NJ: Newark Liberty International
FLL$Febuary$2009$15$11$833$5260$4407$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$Febuary$2009$85$12$703$5057$4266$Washington, DC: Washington Dulles International
IAH$Febuary$2009$36$12$1570$13157$11537$Houston, TX: George Bush Intercontinental/Houston
JFK$Febuary$2009$96$9$1663$8480$6712$New York, NY: John F. Kennedy International
LAS$Febuary$2009$69$14$2098$11849$9673$Las Vegas, NV: McCarran International
LAX$Febuary$2009$182$14$2581$14450$11668$Los Angeles, CA: Los Angeles International
LGA$Febuary$2009$369$15$2187$8051$5474$New York, NY: LaGuardia
MCO$Febuary$2009$20$13$1268$9633$8341$Orlando, FL: Orlando International
MDW$Febuary$2009$43$6$586$5758$5086$Chicago, IL: Chicago Midway International
MIA$Febuary$2009$45$11$834$5077$4190$Miami, FL: Miami International
MSP$Febuary$2009$125$13$1431$8838$7249$Minneapolis, MN: Minneapolis-St Paul International
ORD$Febuary$2009$657$14$3696$23916$19532$Chicago, IL: Chicago O'Hare International
PDX$Febuary$2009$23$12$567$3879$3282$Portland, OR: Portland International
PHL$Febuary$2009$107$15$1225$7087$5725$Philadelphia, PA: Philadelphia International
PHX$Febuary$2009$136$15$2337$14162$11684$Phoenix, AZ: Phoenix Sky Harbor International
SAN$Febuary$2009$59$14$1257$6325$5003$San Diego, CA: San Diego International
SEA$Febuary$2009$40$12$1144$7200$6005$Seattle, WA: Seattle/Tacoma International
SFO$Febuary$2009$249$14$3599$10016$6148$San Francisco, CA: San Francisco International
SLC$Febuary$2009$76$12$1200$9995$8705$Salt Lake City, UT: Salt Lake City International
TPA$Febuary$2009$7$13$664$5628$4954$Tampa, FL: Tampa International
ATL$March$2009$1402$15$11059$35669$23167$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$March$2009$396$14$1838$9563$7326$Boston, MA: Logan International
BWI$March$2009$142$13$1252$8626$7225$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$March$2009$223$13$2046$9967$7667$Charlotte, NC: Charlotte Douglas International
DCA$March$2009$201$13$1224$7021$5591$Washington, DC: Ronald Reagan Washington National
DEN$March$2009$571$13$3356$20593$16631$Denver, CO: Denver International
DFW$March$2009$504$15$3665$21993$17714$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$March$2009$197$15$1682$12930$11043$Detroit, MI: Detroit Metro Wayne County
EWR$March$2009$476$14$4133$10880$6246$Newark, NJ: Newark Liberty International
FLL$March$2009$64$11$1180$6161$4910$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$March$2009$178$12$989$5775$4599$Washington, DC: Washington Dulles International
IAH$March$2009$167$12$2962$15195$11933$Houston, TX: George Bush Intercontinental/Houston
JFK$March$2009$295$9$1929$9595$7327$New York, NY: John F. Kennedy International
LAS$March$2009$96$14$2537$13504$10850$Las Vegas, NV: McCarran International
LAX$March$2009$226$14$2640$16405$13524$Los Angeles, CA: Los Angeles International
LGA$March$2009$452$15$2782$8876$5619$New York, NY: LaGuardia
MCO$March$2009$90$13$1955$11341$9286$Orlando, FL: Orlando International
MDW$March$2009$45$5$1013$7091$6002$Chicago, IL: Chicago Midway International
MIA$March$2009$69$10$1159$5742$4501$Miami, FL: Miami International
MSP$March$2009$171$14$1605$10207$8402$Minneapolis, MN: Minneapolis-St Paul International
ORD$March$2009$743$14$4835$26964$21327$Chicago, IL: Chicago O'Hare International
PDX$March$2009$21$12$788$4410$3600$Portland, OR: Portland International
PHL$March$2009$218$15$1645$8082$6179$Philadelphia, PA: Philadelphia International
PHX$March$2009$171$15$2546$16209$13444$Phoenix, AZ: Phoenix Sky Harbor International
SAN$March$2009$70$14$1268$7052$5701$San Diego, CA: San Diego International
SEA$March$2009$85$12$1770$8102$6241$Seattle, WA: Seattle/Tacoma International
SFO$March$2009$175$14$2892$11296$8223$San Francisco, CA: San Francisco International
SLC$March$2009$105$12$1470$11207$9622$Salt Lake City, UT: Salt Lake City International
TPA$March$2009$54$12$1172$6733$5502$Tampa, FL: Tampa International
ATL$April$2009$679$15$8923$34417$24519$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$April$2009$229$14$1911$9606$7462$Boston, MA: Logan International
BWI$April$2009$42$13$1318$8505$7133$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$April$2009$88$14$1688$9584$7795$Charlotte, NC: Charlotte Douglas International
DCA$April$2009$122$13$1216$6861$5517$Washington, DC: Ronald Reagan Washington National
DEN$April$2009$364$13$3063$19127$15661$Denver, CO: Denver International
DFW$April$2009$550$14$4847$21545$16014$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$April$2009$116$15$1982$13110$10997$Detroit, MI: Detroit Metro Wayne County
EWR$April$2009$294$14$4570$10544$5640$Newark, NJ: Newark Liberty International
FLL$April$2009$36$11$1255$5638$4342$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$April$2009$67$13$837$5558$4647$Washington, DC: Washington Dulles International
IAH$April$2009$250$13$3120$14744$11232$Houston, TX: George Bush Intercontinental/Houston
JFK$April$2009$415$9$2761$9659$6428$New York, NY: John F. Kennedy International
LAS$April$2009$65$14$2116$13078$10889$Las Vegas, NV: McCarran International
LAX$April$2009$142$14$2282$15735$13303$Los Angeles, CA: Los Angeles International
LGA$April$2009$359$14$2734$8372$5224$New York, NY: LaGuardia
MCO$April$2009$39$12$2075$10790$8662$Orlando, FL: Orlando International
MDW$April$2009$23$5$946$7121$6145$Chicago, IL: Chicago Midway International
MIA$April$2009$29$11$1353$5459$4062$Miami, FL: Miami International
MSP$April$2009$78$14$1237$9629$8307$Minneapolis, MN: Minneapolis-St Paul International
ORD$April$2009$636$14$4587$25871$20546$Chicago, IL: Chicago O'Hare International
PDX$April$2009$20$12$624$4298$3651$Portland, OR: Portland International
PHL$April$2009$106$14$2176$7812$5520$Philadelphia, PA: Philadelphia International
PHX$April$2009$117$15$2284$15520$13109$Phoenix, AZ: Phoenix Sky Harbor International
SAN$April$2009$33$13$1074$6824$5709$San Diego, CA: San Diego International
SEA$April$2009$26$12$1465$7929$6429$Seattle, WA: Seattle/Tacoma International
SFO$April$2009$112$14$2406$10990$8459$San Francisco, CA: San Francisco International
SLC$April$2009$78$12$1188$10741$9472$Salt Lake City, UT: Salt Lake City International
TPA$April$2009$23$12$1143$6303$5129$Tampa, FL: Tampa International
ATL$May$2009$241$15$10324$35135$24511$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$May$2009$164$14$1820$9310$7321$Boston, MA: Logan International
BWI$May$2009$35$12$1425$8847$7377$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$May$2009$65$13$2267$9977$7628$Charlotte, NC: Charlotte Douglas International
DCA$May$2009$84$13$1154$6899$5649$Washington, DC: Ronald Reagan Washington National
DEN$May$2009$122$13$2975$19761$16638$Denver, CO: Denver International
DFW$May$2009$475$16$4156$22327$17554$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$May$2009$79$15$1727$12993$11173$Detroit, MI: Detroit Metro Wayne County
EWR$May$2009$181$14$3393$10216$6620$Newark, NJ: Newark Liberty International
FLL$May$2009$16$10$1210$4980$3728$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$May$2009$52$13$1081$5644$4492$Washington, DC: Washington Dulles International
IAH$May$2009$22$14$1599$15187$13560$Houston, TX: George Bush Intercontinental/Houston
JFK$May$2009$114$9$3326$10964$7504$New York, NY: John F. Kennedy International
LAS$May$2009$55$14$1759$13345$11518$Las Vegas, NV: McCarran International
LAX$May$2009$136$14$2064$16204$13997$Los Angeles, CA: Los Angeles International
LGA$May$2009$283$14$2998$8489$5136$New York, NY: LaGuardia
MCO$May$2009$32$11$2076$10498$8350$Orlando, FL: Orlando International
MDW$May$2009$32$5$1027$7322$6227$Chicago, IL: Chicago Midway International
MIA$May$2009$32$11$1521$5510$3925$Miami, FL: Miami International
MSP$May$2009$76$15$1424$10347$8834$Minneapolis, MN: Minneapolis-St Paul International
ORD$May$2009$455$14$4002$26509$21996$Chicago, IL: Chicago O'Hare International
PDX$May$2009$20$12$804$4478$3653$Portland, OR: Portland International
PHL$May$2009$115$14$2334$8156$5685$Philadelphia, PA: Philadelphia International
PHX$May$2009$161$15$1974$15716$13556$Phoenix, AZ: Phoenix Sky Harbor International
SAN$May$2009$35$14$1002$7178$6121$San Diego, CA: San Diego International
SEA$May$2009$14$13$1539$8697$7132$Seattle, WA: Seattle/Tacoma International
SFO$May$2009$101$14$3481$11491$7884$San Francisco, CA: San Francisco International
SLC$May$2009$39$12$942$10956$9971$Salt Lake City, UT: Salt Lake City International
TPA$May$2009$10$11$1169$6005$4810$Tampa, FL: Tampa International
ATL$June$2009$568$15$7967$36343$27621$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$June$2009$294$14$3378$9505$5805$Boston, MA: Logan International
BWI$June$2009$83$13$1933$8910$6851$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$June$2009$79$14$1929$9956$7942$Charlotte, NC: Charlotte Douglas International
DCA$June$2009$195$13$1573$6815$4980$Washington, DC: Ronald Reagan Washington National
DEN$June$2009$240$14$5962$20995$14636$Denver, CO: Denver International
DFW$June$2009$684$14$4682$22343$16774$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$June$2009$277$15$2566$13546$10675$Detroit, MI: Detroit Metro Wayne County
EWR$June$2009$227$15$3270$10083$6479$Newark, NJ: Newark Liberty International
FLL$June$2009$29$9$1163$4777$3576$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$June$2009$145$13$1311$5962$4480$Washington, DC: Washington Dulles International
IAH$June$2009$39$14$1700$15783$14021$Houston, TX: George Bush Intercontinental/Houston
JFK$June$2009$283$9$3562$10980$7092$New York, NY: John F. Kennedy International
LAS$June$2009$88$14$2700$13020$10212$Las Vegas, NV: McCarran International
LAX$June$2009$172$15$3670$16551$12689$Los Angeles, CA: Los Angeles International
LGA$June$2009$464$15$3134$8524$4829$New York, NY: LaGuardia
MCO$June$2009$47$12$2139$10273$8043$Orlando, FL: Orlando International
MDW$June$2009$12$6$1304$7248$5897$Chicago, IL: Chicago Midway International
MIA$June$2009$66$11$1600$5246$3542$Miami, FL: Miami International
MSP$June$2009$118$15$2201$11108$8776$Minneapolis, MN: Minneapolis-St Paul International
ORD$June$2009$811$14$5672$26907$20259$Chicago, IL: Chicago O'Hare International
PDX$June$2009$18$12$814$4624$3776$Portland, OR: Portland International
PHL$June$2009$146$15$2532$8210$5502$Philadelphia, PA: Philadelphia International
PHX$June$2009$155$15$2930$15425$12328$Phoenix, AZ: Phoenix Sky Harbor International
SAN$June$2009$63$14$1755$7296$5474$San Diego, CA: San Diego International
SEA$June$2009$32$13$1761$9379$7578$Seattle, WA: Seattle/Tacoma International
SFO$June$2009$118$14$3754$12033$8148$San Francisco, CA: San Francisco International
SLC$June$2009$54$12$2177$11972$9710$Salt Lake City, UT: Salt Lake City International
TPA$June$2009$21$12$1170$5680$4484$Tampa, FL: Tampa International
ATL$July$2009$482$15$10482$38241$27101$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$July$2009$326$14$2810$9910$6761$Boston, MA: Logan International
BWI$July$2009$53$12$1893$9171$7201$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$July$2009$86$14$1936$10172$8136$Charlotte, NC: Charlotte Douglas International
DCA$July$2009$158$13$1373$6938$5385$Washington, DC: Ronald Reagan Washington National
DEN$July$2009$171$14$4674$21627$16650$Denver, CO: Denver International
DFW$July$2009$420$13$5326$23241$17367$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$July$2009$198$15$2696$13897$10993$Detroit, MI: Detroit Metro Wayne County
EWR$July$2009$206$15$2989$10157$6856$Newark, NJ: Newark Liberty International
FLL$July$2009$16$10$1215$5068$3812$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$July$2009$94$13$1114$6170$4950$Washington, DC: Washington Dulles International
IAH$July$2009$86$14$2764$16753$13803$Houston, TX: George Bush Intercontinental/Houston
JFK$July$2009$395$9$3184$11410$7765$New York, NY: John F. Kennedy International
LAS$July$2009$82$14$2497$13378$10784$Las Vegas, NV: McCarran International
LAX$July$2009$158$15$3112$17463$14173$Los Angeles, CA: Los Angeles International
LGA$July$2009$413$16$2500$9005$5971$New York, NY: LaGuardia
MCO$July$2009$32$12$2289$10649$8293$Orlando, FL: Orlando International
MDW$July$2009$13$5$1231$7554$6306$Chicago, IL: Chicago Midway International
MIA$July$2009$52$12$1563$5447$3807$Miami, FL: Miami International
MSP$July$2009$88$14$2168$11803$9531$Minneapolis, MN: Minneapolis-St Paul International
ORD$July$2009$423$14$4241$27567$22880$Chicago, IL: Chicago O'Hare International
PDX$July$2009$9$12$903$4816$3900$Portland, OR: Portland International
PHL$July$2009$100$14$2027$8347$6195$Philadelphia, PA: Philadelphia International
PHX$July$2009$156$15$2591$15979$13170$Phoenix, AZ: Phoenix Sky Harbor International
SAN$July$2009$31$14$1448$7553$6070$San Diego, CA: San Diego International
SEA$July$2009$23$13$1798$9817$7980$Seattle, WA: Seattle/Tacoma International
SFO$July$2009$138$14$3186$12516$9174$San Francisco, CA: San Francisco International
SLC$July$2009$51$12$1824$12642$10757$Salt Lake City, UT: Salt Lake City International
TPA$July$2009$18$12$1203$5835$4599$Tampa, FL: Tampa International
ATL$August$2009$438$15$9980$37499$26998$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$August$2009$187$15$2144$9701$7346$Boston, MA: Logan International
BWI$August$2009$37$12$1836$8916$7019$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$August$2009$138$14$2119$10025$7755$Charlotte, NC: Charlotte Douglas International
DCA$August$2009$123$13$1286$6695$5273$Washington, DC: Ronald Reagan Washington National
DEN$August$2009$137$14$3312$21343$17828$Denver, CO: Denver International
DFW$August$2009$268$14$4079$23267$18816$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$August$2009$170$15$2783$13279$10307$Detroit, MI: Detroit Metro Wayne County
EWR$August$2009$124$15$2781$10033$7027$Newark, NJ: Newark Liberty International
FLL$August$2009$13$11$1105$5002$3881$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$August$2009$80$13$1113$6055$4850$Washington, DC: Washington Dulles International
IAH$August$2009$40$14$1984$16796$14682$Houston, TX: George Bush Intercontinental/Houston
JFK$August$2009$307$9$3104$11296$7835$New York, NY: John F. Kennedy International
LAS$August$2009$62$14$1866$13248$11313$Las Vegas, NV: McCarran International
LAX$August$2009$113$15$2674$17273$14465$Los Angeles, CA: Los Angeles International
LGA$August$2009$271$15$2231$8851$6270$New York, NY: LaGuardia
MCO$August$2009$31$12$2109$10235$8081$Orlando, FL: Orlando International
MDW$August$2009$26$7$1284$7358$6030$Chicago, IL: Chicago Midway International
MIA$August$2009$50$12$1267$5392$4066$Miami, FL: Miami International
MSP$August$2009$160$15$2570$11005$8251$Minneapolis, MN: Minneapolis-St Paul International
ORD$August$2009$480$14$5442$27575$21597$Chicago, IL: Chicago O'Hare International
PDX$August$2009$9$12$659$4772$4100$Portland, OR: Portland International
PHL$August$2009$69$14$1968$8083$5996$Philadelphia, PA: Philadelphia International
PHX$August$2009$123$15$2024$15669$13498$Phoenix, AZ: Phoenix Sky Harbor International
SAN$August$2009$20$14$1128$7382$6227$San Diego, CA: San Diego International
SEA$August$2009$17$13$1416$9648$8212$Seattle, WA: Seattle/Tacoma International
SFO$August$2009$141$14$2862$12470$9455$San Francisco, CA: San Francisco International
SLC$August$2009$54$12$1509$12268$10675$Salt Lake City, UT: Salt Lake City International
TPA$August$2009$17$12$1048$5637$4556$Tampa, FL: Tampa International
ATL$September$2009$265$15$8260$34017$25380$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$September$2009$70$15$1372$8920$7469$Boston, MA: Logan International
BWI$September$2009$14$13$856$8132$7255$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$September$2009$38$14$1174$9347$8125$Charlotte, NC: Charlotte Douglas International
DCA$September$2009$40$13$659$6298$5593$Washington, DC: Ronald Reagan Washington National
DEN$September$2009$88$13$2089$18901$16689$Denver, CO: Denver International
DFW$September$2009$178$13$2984$21912$18640$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$September$2009$64$15$1661$12114$10384$Detroit, MI: Detroit Metro Wayne County
EWR$September$2009$62$14$1366$9073$7636$Newark, NJ: Newark Liberty International
FLL$September$2009$14$11$586$4361$3754$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$September$2009$51$11$647$5116$4414$Washington, DC: Washington Dulles International
IAH$September$2009$28$14$1882$14533$12574$Houston, TX: George Bush Intercontinental/Houston
JFK$September$2009$15$9$1673$9428$7723$New York, NY: John F. Kennedy International
LAS$September$2009$28$14$1098$12546$11410$Las Vegas, NV: McCarran International
LAX$September$2009$103$15$1384$15624$14127$Los Angeles, CA: Los Angeles International
LGA$September$2009$130$15$1160$7938$6628$New York, NY: LaGuardia
MCO$September$2009$25$12$915$8620$7673$Orlando, FL: Orlando International
MDW$September$2009$21$8$778$7056$6239$Chicago, IL: Chicago Midway International
MIA$September$2009$21$9$793$4842$4023$Miami, FL: Miami International
MSP$September$2009$62$15$1675$9419$7666$Minneapolis, MN: Minneapolis-St Paul International
ORD$September$2009$287$14$2868$25917$22670$Chicago, IL: Chicago O'Hare International
PDX$September$2009$7$12$373$4266$3883$Portland, OR: Portland International
PHL$September$2009$63$14$1261$7321$5990$Philadelphia, PA: Philadelphia International
PHX$September$2009$68$15$1291$14497$13133$Phoenix, AZ: Phoenix Sky Harbor International
SAN$September$2009$31$14$664$6636$5927$San Diego, CA: San Diego International
SEA$September$2009$11$13$754$8414$7638$Seattle, WA: Seattle/Tacoma International
SFO$September$2009$103$14$1594$11217$9507$San Francisco, CA: San Francisco International
SLC$September$2009$27$12$943$10298$9327$Salt Lake City, UT: Salt Lake City International
TPA$September$2009$7$12$583$4912$4307$Tampa, FL: Tampa International
ATL$October$2009$211$16$10016$35768$25515$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$October$2009$105$15$1543$9220$7564$Boston, MA: Logan International
BWI$October$2009$28$12$1181$8484$7268$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$October$2009$67$14$1688$10018$8248$Charlotte, NC: Charlotte Douglas International
DCA$October$2009$51$13$916$6658$5676$Washington, DC: Ronald Reagan Washington National
DEN$October$2009$368$13$4433$19403$14571$Denver, CO: Denver International
DFW$October$2009$389$14$5778$22625$16323$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$October$2009$77$15$2327$12531$10120$Detroit, MI: Detroit Metro Wayne County
EWR$October$2009$113$13$2480$9600$6998$Newark, NJ: Newark Liberty International
FLL$October$2009$8$11$766$4792$4014$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$October$2009$52$13$784$5282$4441$Washington, DC: Washington Dulles International
IAH$October$2009$147$15$4104$15468$11100$Houston, TX: George Bush Intercontinental/Houston
JFK$October$2009$44$9$1633$9523$7826$New York, NY: John F. Kennedy International
LAS$October$2009$65$14$2909$13034$10043$Las Vegas, NV: McCarran International
LAX$October$2009$152$15$3542$16233$12510$Los Angeles, CA: Los Angeles International
LGA$October$2009$141$15$1733$8282$6399$New York, NY: LaGuardia
MCO$October$2009$15$12$1329$9403$8054$Orlando, FL: Orlando International
MDW$October$2009$39$8$1237$7231$5947$Chicago, IL: Chicago Midway International
MIA$October$2009$23$10$838$5057$4190$Miami, FL: Miami International
MSP$October$2009$351$14$4212$9755$5154$Minneapolis, MN: Minneapolis-St Paul International
ORD$October$2009$383$15$5469$26759$20891$Chicago, IL: Chicago O'Hare International
PDX$October$2009$18$12$983$4301$3299$Portland, OR: Portland International
PHL$October$2009$81$14$1657$7689$5942$Philadelphia, PA: Philadelphia International
PHX$October$2009$120$15$3202$15127$11792$Phoenix, AZ: Phoenix Sky Harbor International
SAN$October$2009$60$15$1555$6832$5179$San Diego, CA: San Diego International
SEA$October$2009$22$13$1605$8453$6812$Seattle, WA: Seattle/Tacoma International
SFO$October$2009$177$14$3458$11663$7995$San Francisco, CA: San Francisco International
SLC$October$2009$61$12$2021$10457$8370$Salt Lake City, UT: Salt Lake City International
TPA$October$2009$4$12$819$5363$4536$Tampa, FL: Tampa International
ATL$November$2009$244$16$6669$33915$26985$Atlanta, GA: Hartsfield-Jackson Atlanta International
BOS$November$2009$77$17$1312$8877$7484$Boston, MA: Logan International
BWI$November$2009$21$12$876$8074$7176$Baltimore, MD: Baltimore/Washington International Thurgood Marshall
CLT$November$2009$44$14$1268$9548$8228$Charlotte, NC: Charlotte Douglas International
DCA$November$2009$44$14$701$6322$5570$Washington, DC: Ronald Reagan Washington National
DEN$November$2009$102$13$1188$17964$16664$Denver, CO: Denver International
DFW$November$2009$161$16$2358$21728$19119$Dallas/Fort Worth, TX: Dallas/Fort Worth International
DTW$November$2009$50$16$1127$12299$11069$Detroit, MI: Detroit Metro Wayne County
EWR$November$2009$92$12$1928$9320$7287$Newark, NJ: Newark Liberty International
FLL$November$2009$10$11$700$5214$4496$Fort Lauderdale, FL: Fort Lauderdale-Hollywood International
IAD$November$2009$36$12$667$5042$4332$Washington, DC: Washington Dulles International
IAH$November$2009$36$15$1342$14971$13578$Houston, TX: George Bush Intercontinental/Houston
JFK$November$2009$13$9$1109$9300$8164$New York, NY: John F. Kennedy International
LAS$November$2009$38$14$803$12275$11428$Las Vegas, NV: McCarran International
LAX$November$2009$107$15$1251$15469$14088$Los Angeles, CA: Los Angeles International
LGA$November$2009$106$16$1437$7709$6160$New York, NY: LaGuardia
MCO$November$2009$24$12$1085$9606$8493$Orlando, FL: Orlando International
MDW$November$2009$31$8$572$6968$6362$Chicago, IL: Chicago Midway International
MIA$November$2009$19$11$753$5182$4401$Miami, FL: Miami International
MSP$November$2009$31$14$660$9109$8413$Minneapolis, MN: Minneapolis-St Paul International
ORD$November$2009$150$15$1991$24925$22769$Chicago, IL: Chicago O'Hare International
PDX$November$2009$8$12$283$3982$3690$Portland, OR: Portland International
PHL$November$2009$48$14$1203$7193$5932$Philadelphia, PA: Philadelphia International
PHX$November$2009$79$15$965$14692$13641$Phoenix, AZ: Phoenix Sky Harbor International
SAN$November$2009$54$14$508$6371$5764$San Diego, CA: San Diego International
SEA$November$2009$28$13$643$7591$6914$Seattle, WA: Seattle/Tacoma International
SFO$November$2009$82$14$1138$10936$9710$San Francisco, CA: San Francisco International
